,subgroup,TOXICITY@1_subgroup_auc,TOXICITY@1_bpsn_auc,TOXICITY@1_bnsp_auc,TOXICITY@2_subgroup_auc,TOXICITY@2_bpsn_auc,TOXICITY@2_bnsp_auc,TOXICITY@3_subgroup_auc,TOXICITY@3_bpsn_auc,TOXICITY@3_bnsp_auc,TOXICITY@4_subgroup_auc,TOXICITY@4_bpsn_auc,TOXICITY@4_bnsp_auc,TOXICITY@5_subgroup_auc,TOXICITY@5_bpsn_auc,TOXICITY@5_bnsp_auc,TOXICITY@6_subgroup_auc,TOXICITY@6_bpsn_auc,TOXICITY@6_bnsp_auc
206,indian lgbtq,0.9969242599,0.997754121889,0.903329650926,0.999231064975,0.987171429724,0.994419136027,0.999231064975,0.98709205628,0.99427730479,0.999231064975,0.987236489924,0.994338461378,1.0,0.999808723011,0.989987885791,1.0,0.999924530168,0.993493329378
207,indian homosexual,0.886197616301,0.533968581128,0.988990512922,0.98923490965,0.94567473283,0.995545978694,0.9876970396,0.944869287552,0.995192051205,0.988850442138,0.945755407479,0.995332581237,0.996347558631,0.984574877134,0.996678026178,1.0,0.980884011976,0.999623301441
208,indian straight,0.99846212995,0.998434651583,0.891447055961,0.999231064975,0.988829163625,0.991307957253,0.999615532488,0.988860392521,0.991140752538,0.999231064975,0.988775163659,0.991240294645,1.0,0.999972674716,0.978160591996,1.0,0.99996096388,0.986639887888
209,indian heterosexual,0.968089196463,0.948234201106,0.936925437107,0.999231064975,0.992358028884,0.976963484312,0.998846597463,0.992319643366,0.977119628793,0.998077662438,0.992345667446,0.976279701608,1.0,0.998503615395,0.993879136365,1.0,0.997522507576,0.997832194129
210,middle eastern transgender,0.944252210688,0.936315172429,0.914910366562,0.999231064975,0.998519229843,0.895453463089,0.999231064975,0.998508820211,0.8943194638,0.999231064975,0.998501012987,0.895338306535,0.976547481738,0.976314834116,0.986079719565,0.999423298731,0.996957134436,0.990886367156
211,middle eastern trans,0.953863898501,0.968275345177,0.889195973034,0.999615532488,0.998278507103,0.924579613516,0.999615532488,0.998277205899,0.924556191844,0.999615532488,0.998278507103,0.924409806394,0.982314494425,0.984663359006,0.986807743205,1.0,0.997250555939,0.994919448966
212,middle eastern cis,0.989619377163,0.998245977003,0.838623378212,1.0,0.997097013867,0.958978242568,1.0,0.997095712663,0.958080411805,1.0,0.997111977713,0.959331519455,0.998077662438,0.998497759977,0.976415026824,0.998077662438,0.999306458266,0.975385123855
213,middle eastern male,0.993079584775,0.997219327043,0.862270158578,0.999231064975,0.997669543629,0.937850593154,0.999231064975,0.997648724365,0.937892882284,0.999231064975,0.997633760519,0.938154424289,0.986735870819,0.989783596762,0.983755118611,1.0,0.999958361472,0.975135943288
214,middle eastern female,0.9938485198,0.996063857888,0.869793720129,0.999231064975,0.996602556345,0.95188147593,0.999231064975,0.996552459991,0.950939404231,0.999231064975,0.996581086479,0.95212870469,0.995001922338,0.995486773912,0.985704972811,1.0,0.999862072376,0.986624924042
215,middle eastern nonbinary,0.99231064975,0.996813351394,0.859929292574,0.999615532488,0.995598026854,0.971972065752,0.999423298731,0.995553135316,0.972337704078,0.999615532488,0.995644219596,0.971855607994,0.928681276432,0.97368054661,0.968402212567,1.0,0.999958361472,0.973521799721
216,middle eastern lesbian,0.898500576701,0.782222690656,0.957980219097,0.996539792388,0.997156869251,0.911995669593,0.996347558631,0.997124989753,0.912106922535,0.9969242599,0.997147110221,0.912104970729,0.975778546713,0.988799235933,0.978989458946,1.0,0.98320210691,0.998398868473
217,middle eastern gay,0.903498654364,0.694296432489,0.97494141329,0.998846597463,0.993931184525,0.9565840272,0.998846597463,0.993929232719,0.955995882991,0.998846597463,0.993864823121,0.956716750009,0.970396001538,0.931973705269,0.990471283078,1.0,0.97624131609,0.999823036255
218,middle eastern bisexual,0.938100730488,0.958746628255,0.889950671356,1.0,1.0,0.538400481966,1.0,1.0,0.539832456972,1.0,1.0,0.538896891294,0.985198000769,0.996393713103,0.975755316394,0.987120338331,0.981831288491,0.990384753012
219,middle eastern queer,0.957324106113,0.955191738916,0.913486849382,1.0,0.998541350311,0.915805594917,1.0,0.998547205729,0.916020293578,0.999807766244,0.998542000913,0.915151089303,0.942714340638,0.98266601086,0.960019205771,0.974625144175,0.984804539641,0.983167625003
220,middle eastern lgbt,0.963860053825,0.980759096392,0.873654392409,1.0,0.998690988772,0.917121112165,1.0,0.998675374324,0.917296124104,0.999807766244,0.99867082011,0.916736606382,0.984236831988,0.990434849366,0.984533889208,1.0,0.999923228964,0.987243646546
221,middle eastern lgbtq,0.993079584775,0.997915471185,0.852189731158,1.0,0.997746314665,0.957580749467,1.0,0.997710531555,0.95769850843,1.0,0.997727447207,0.957537809735,0.974048442907,0.982909986611,0.982981552831,1.0,0.999748867627,0.983802612557
222,middle eastern homosexual,0.831218762015,0.594824591194,0.974789172421,0.996539792388,0.993896052017,0.945962298915,0.996155324875,0.993836847235,0.946136660252,0.996347558631,0.993885642385,0.946166587944,0.969627066513,0.947920610941,0.986581333708,0.998654363706,0.975932930741,0.998424241951
223,middle eastern straight,0.993079584775,0.99737417032,0.849484528034,0.999231064975,0.997047568115,0.94044259153,0.999231064975,0.997057327145,0.940277338621,0.999231064975,0.997030652463,0.940748374471,0.973087274125,0.997664338813,0.954507956212,0.994232987313,0.998245977003,0.97254980033
224,middle eastern heterosexual,0.937331795463,0.954381088821,0.894560837143,0.999615532488,0.999608337595,0.822855388091,0.999615532488,0.999582964117,0.823090255413,0.999615532488,0.999608337595,0.822470231705,0.980584390619,0.983675094565,0.987002273203,0.999231064975,0.992034679689,0.993583112454
225,chinese transgender,0.9661668589,0.921795036948,0.940446495142,0.996539792388,0.973822377846,0.993205112691,0.995194156094,0.973338329957,0.992651450387,0.996539792388,0.973918666943,0.993413305331,0.999231064975,0.995229135519,0.995286388495,1.0,0.99742621848,0.99607752053
226,chinese trans,0.974625144175,0.967874574344,0.916672196784,0.999231064975,0.984000395566,0.991823234038,0.99846212995,0.9839463956,0.991644318488,0.999231064975,0.983950299212,0.991846005109,1.0,0.998039085566,0.994454268535,1.0,0.999246602882,0.993664437704
227,chinese cis,0.9969242599,0.998264193859,0.882222820776,0.999231064975,0.978085122164,0.995693014747,0.999231064975,0.977954351161,0.995192051205,0.998846597463,0.977991435475,0.995459448628,1.0,0.999968771104,0.982358926715,1.0,0.9999674699,0.971245993918
228,chinese male,0.994232987313,0.99622390598,0.901710953145,0.998077662438,0.979830036733,0.993210317507,0.997885428681,0.97956589232,0.992933161054,0.998077662438,0.979801410245,0.993242197005,1.0,0.999149663183,0.987814224502,1.0,0.999971373512,0.978042182431
229,chinese female,0.996155324875,0.99559672565,0.903346566578,0.997693194925,0.970781464089,0.995722942439,0.997308727413,0.970234307805,0.995296798127,0.997308727413,0.970699488236,0.99558696662,1.0,0.99946065094,0.989581259539,1.0,0.999940144616,0.988594296302
230,chinese nonbinary,0.9938485198,0.993211618711,0.90730222675,0.998846597463,0.970143874127,0.997113929519,0.99846212995,0.970126307873,0.996989013935,0.998654363706,0.970097030783,0.997051471727,0.99231064975,0.99619462889,0.979463747806,1.0,0.999998698796,0.979956253521
231,chinese lesbian,0.941560938101,0.746679002081,0.975636256228,0.990388312188,0.954077908289,0.994498509471,0.989427143406,0.954057089024,0.994208340978,0.989619377163,0.953602318225,0.994398967365,0.996539792388,0.99226239039,0.994472485391,1.0,0.988306730217,0.998934313921
232,chinese gay,0.948096885813,0.660510670523,0.986792779359,0.990003844675,0.909424490481,0.998672771916,0.9907727797,0.909346418241,0.998585591248,0.991541714725,0.910000923855,0.998704651414,0.991733948481,0.965177829045,0.997408652226,1.0,0.967346285518,0.999931036188
233,chinese bisexual,0.963475586313,0.955070726944,0.920069640438,0.999615532488,0.999642168899,0.853930742116,0.999423298731,0.999595976157,0.853299658174,0.999423298731,0.999636313481,0.85347727252,0.998654363706,0.997047568115,0.98668282762,0.991541714725,0.989056223724,0.990056199001
234,chinese queer,0.9815455594,0.962354866958,0.934905968493,0.999231064975,0.981586662138,0.993313112623,0.999231064975,0.981617240433,0.993333931887,0.998846597463,0.981563240466,0.993415257137,0.982506728181,0.984617166264,0.986803188991,0.991733948481,0.990423789132,0.989311259709
235,chinese lgbt,0.985390234525,0.986372490465,0.899229557109,0.999231064975,0.98413832319,0.992451715572,0.998846597463,0.984062202756,0.992134872397,0.999231064975,0.984132467772,0.992443908348,1.0,0.998787277868,0.992201233802,1.0,0.999767084483,0.992624775705
236,chinese lgbtq,0.996155324875,0.998342266099,0.887038576795,0.999231064975,0.98534714171,0.994534943183,0.999231064975,0.985297045356,0.994324798736,0.999231064975,0.985413503114,0.994601955189,1.0,0.999404699168,0.987515598183,1.0,0.999968771104,0.98519750325
237,chinese homosexual,0.867358708189,0.530101402828,0.987151911664,0.988081507113,0.938023653286,0.996091183172,0.986543637063,0.938089364089,0.995545978694,0.988850442138,0.938034062918,0.99611005063,0.995770857363,0.98064459044,0.996770411662,0.999038831219,0.975603726128,0.999266120942
238,chinese straight,0.996539792388,0.997739808645,0.878631497725,0.999231064975,0.988114802627,0.991009981536,0.999615532488,0.988228657977,0.990891571972,0.999231064975,0.988144079717,0.990973547824,1.0,0.999813277225,0.975225075763,1.0,0.999968771104,0.970210235531
239,chinese heterosexual,0.964244521338,0.949703260427,0.92895165897,0.99846212995,0.990456969834,0.979123482959,0.997693194925,0.990457620436,0.977711676614,0.99846212995,0.990479740904,0.979163820283,0.999615532488,0.995806219495,0.99360458232,1.0,0.997673447241,0.994846581542
240,japanese transgender,0.953479430988,0.919861447798,0.931766163231,0.9969242599,0.988895525029,0.983650371689,0.9969242599,0.988876657571,0.983314661056,0.9969242599,0.988897476835,0.983582058479,0.9969242599,0.989553934255,0.995206364449,1.0,0.991993041161,0.996021568758
241,japanese trans,0.965782391388,0.967322863846,0.905814950574,0.999231064975,0.992058751963,0.983564492225,0.999231064975,0.992119908551,0.982973745607,0.999231064975,0.992022968853,0.983651672893,1.0,0.99814123008,0.993576606434,1.0,0.998538747903,0.991889595443
242,japanese cis,0.9938485198,0.998489302151,0.863868037095,0.999231064975,0.988341212124,0.991225981401,0.999231064975,0.988299573595,0.991350246383,0.999231064975,0.988332754298,0.991245499461,1.0,0.999985686756,0.981155313011,1.0,0.999953156656,0.967248044616
243,japanese male,0.9907727797,0.99546009923,0.889414575307,0.998846597463,0.990157692913,0.986329550733,0.998846597463,0.990054897797,0.986187719497,0.998846597463,0.990146632679,0.986151936387,1.0,0.999695518263,0.988122609851,1.0,0.999976578328,0.972483438926
244,japanese female,0.9938485198,0.99412116031,0.893025416418,0.99846212995,0.98594829796,0.990762752775,0.998846597463,0.985854611272,0.991041210432,0.99846212995,0.985968466622,0.990888318962,1.0,0.999739108597,0.990082223081,1.0,0.999940144616,0.98769321253
245,japanese nonbinary,0.988081507113,0.994118557902,0.892649368461,0.998846597463,0.984243720715,0.993875232753,0.998846597463,0.984155889445,0.993912317067,0.999038831219,0.984264539979,0.993851811081,0.979238754325,0.992797185235,0.974652546001,1.0,0.999996096388,0.969197898816
246,japanese lesbian,0.916186082276,0.742761076824,0.970848476095,0.993464052288,0.980463723083,0.986276201369,0.993464052288,0.980374590609,0.98596781602,0.993464052288,0.980422735157,0.986233912239,0.992118415994,0.985719286055,0.993858967703,0.99846212995,0.980171602784,0.998533543087
247,japanese gay,0.931949250288,0.666083727273,0.983885889614,0.99538638985,0.959278820693,0.99567479789,0.993464052288,0.958360170666,0.995083400671,0.99538638985,0.959445374805,0.995775641201,0.982506728181,0.945029986246,0.996703399656,1.0,0.949312899226,0.999894602476
248,japanese bisexual,0.955401768551,0.952588029704,0.909937164859,0.999615532488,0.999910216924,0.781823221026,0.999615532488,0.999899807292,0.78117782384,0.999615532488,0.999910216924,0.782021654637,0.995578623606,0.99425778673,0.98642909284,0.983275663206,0.984442804927,0.987627501727
249,japanese queer,0.971549404075,0.960313277876,0.927345973229,0.999231064975,0.991914318319,0.985344539302,0.999231064975,0.991970270091,0.985416756124,0.999231064975,0.991915619523,0.985315912814,0.963283352557,0.974430690718,0.983619142793,0.971933871588,0.984922298603,0.984143528006
250,japanese lgbt,0.981161091888,0.98477851556,0.889907731624,0.999231064975,0.99300993209,0.984263238775,0.999231064975,0.992922751422,0.983808467975,0.999231064975,0.992965040552,0.984135720782,1.0,0.997974675968,0.992549956475,1.0,0.999549783415,0.991375619861
251,japanese lgbtq,0.994232987313,0.998000049446,0.872850248335,0.999231064975,0.992286462664,0.989376970511,0.999231064975,0.99222660728,0.989245548906,0.999231064975,0.992321595172,0.989443982517,0.999231064975,0.998581037034,0.986028322006,1.0,0.999812626623,0.98008897633
252,japanese homosexual,0.845828527489,0.546244139702,0.983659480117,0.991926182238,0.969075585639,0.990654752843,0.990965013456,0.968784766544,0.990218198899,0.991349480969,0.968890814671,0.990450463814,0.990003844675,0.968389200527,0.996469182935,0.996155324875,0.965703515463,0.999026048803
253,japanese straight,0.993464052288,0.996878411594,0.864784084714,0.999231064975,0.992762703329,0.982890468551,0.999423298731,0.992754245503,0.982522878419,0.999231064975,0.992667064835,0.983047263633,1.0,0.999783349533,0.972137969263,0.998846597463,0.999878988028,0.961475253052
254,japanese heterosexual,0.956555171088,0.949649911063,0.918586267874,0.999231064975,0.99610679762,0.957096701578,0.999038831219,0.996106147018,0.956865737867,0.999038831219,0.996112653038,0.957117520842,0.999231064975,0.994425642047,0.993497883592,1.0,0.995415858294,0.993894100211
